,company,headline,date,overall_rating,author_position,pros,cons
0,Netflix,Internship,2022-04-08,5.0,Anonymous Employee,There is a great work life balance,Long hours and nights but worth it.
1,Netflix,The best company for the industry,2022-04-07,5.0,Marketing Manager,The best company for the industry,Super competitive and fast changing
2,Netflix,A resourceful yet challanging environment to work on,2022-04-06,5.0,Project Manager,Netflix has a good pay and ensures both their workers and clients are satisfied.,The company does not provide job security
3,Netflix,Test,2022-04-05,3.0,Customer Success,Not great work environemnt at all,Good perks of company and PTO
4,Netflix,Serving big business,2022-04-05,1.0,Actor/Performer,Pays union rates and maintains safe set,Penalizes actors for not wanting to reveal their private medical choices-- acts in an unconstitutional manner.
5,Netflix,Awesome Perks,2022-04-04,5.0,Anonymous Employee,Freedom and Responsibility to be the best and work with amazing partners.,"If you are used to structure and consistency, not the place for you."
6,Netflix,Yes,2022-04-02,5.0,Anonymous Employee,It is a great place.,There is room for improvement.
7,Netflix,Best Studio Experience,2022-04-01,5.0,Animation Editor,"Netflix is a tech company, therefore you're going to be getting tech perks. I love the benefits, salary, and company culture here and I never want to work anywhere else.","Not sure what Netflix's business model is at the moment, but it looks like they might be outsourcing outside of the US soon. I'm afraid that this will just put Netflix in the same cheapo category as other studios who do this"
8,Netflix,Great Company,2022-03-31,4.0,Software Engineer,Great benefits and really intelligent individuals,Management team is a little behind on offerings from other tech companies
9,Netflix,Freedom & Responsibility,2022-03-30,5.0,Manager,"Total freedom to perform my job. Creative license.
Great Compensation
Great Culture","We are a slim organization, so always competing priorities and lots to do"
10,Netflix,Good,2022-03-30,4.0,Mail Processing Clerk,Enjoyed my former coworkers.  It was challenging.,Not able to continue working there unfortunately company closed down.
11,Netflix,Great culture that needs to adapt now that company is much bigger,2022-03-28,4.0,Senior Data Scientist,"- Freedom
- Smart people to work with","- Increasing politics
- Attracting and retaining brilliant jerks"
12,Netflix,Great place!,2022-03-28,4.0,Project Manager,"Freedom and Responsibility!
Great collaboration
Able to make an impact",No good work life balance.
13,Netflix,Going Strong,2022-03-28,4.0,Senior Technical Program Management,"Good leadership
Culture 
transparency
people over process","growing pains
poor talent density in some parts of the company"
14,Netflix,"Great company, constant worry of being let go",2022-03-28,3.0,Senior Software Engineer,"Great environment, amazing perks, you feel proud to be working there!!",Juste the constant fear of going to be let go makes everyday life stressful.
15,Netflix,A great place for nimble talents,2022-03-27,4.0,Creative Director,You can grow if you are not afraid of changes,"There are rapid growth and org changes: if you are looking for stability and expected routine job post, this place maybe too stressful."
