,company,headline,date,overall_rating,author_position,pros,cons
0,Taiwan Business Bank,Rigid Workplace Culture,2021-12-05,2.0,Programmer,1. Get bonus when company profits high.,"1. Rigid Workplace Culture
2. Work overtime
3. Old facilities"
1,Taiwan Business Bank,Good,2021-08-14,5.0,Senior Banking Officer,This company has good government relationship,This company is lack of innovation
2,Taiwan Business Bank,Very busy with lower pay,2021-07-16,1.0,Staff Accountant,Stable job in the nice building.,"Very busy with lower pay, long working hours."
3,Taiwan Business Bank,"poor in every aspect, but acceptable",2021-03-17,2.0,Head of Quant,stable working environment and nice ppl.,head office infrastructure is old
4,Taiwan Business Bank,Stable but not challenging,2021-02-25,2.0,Loan Officer,Stable and work life balance,Not competitive salary and not all professional environment
5,Taiwan Business Bank,Decent,2020-10-20,4.0,Software Engineer,normal work loaded and stable company situation,less promote chance and company culture conservative
6,Taiwan Business Bank,Business officer,2019-09-25,3.0,Business Officer,stable good colleagues manager are kind,poor management low wages and contract
7,Taiwan Business Bank,Employer,2019-08-01,4.0,Bank Teller,Good working environment and training,I don’t have any idea
8,Taiwan Business Bank,Bad experience in NY,2019-03-05,1.0,Banking Officer,"All staff ( exclude the the management team) are knowledgeable, helpful and friendly.","poor management, poor salaries and benefit for local hired employees, upper level  lack of basic financial market knowledge and English communication skills"
9,Taiwan Business Bank,Product Manager,2018-02-24,4.0,Anonymous Employee,Stabel job and can work until retirement,No opportunity to get promoted
